"","id","TestId","AddId","concentration","reliability","used.model","log.x","log.y","nboot.gc","mu.model","lambda.model","A.model","integral.model","stdmu.model","stdlambda.model","stdA.model","ci90.mu.model.lo","ci90.mu.model.up","ci90.lambda.model.lo","ci90.lambda.model.up","ci90.A.model.lo","ci90.A.model.up","ci95.mu.model.lo","ci95.mu.model.up","ci95.lambda.model.lo","ci95.lambda.model.up","ci95.A.model.lo","ci95.A.model.up","mu.spline","lambda.spline","A.spline","integral.spline","mu.bt","lambda.bt","A.bt","integral.bt","stdmu.bt","stdlambda.bt","stdA.bt","stdintegral.bt","ci90.mu.bt.lo","ci90.mu.bt.up","ci90.lambda.bt.lo","ci90.lambda.bt.up","ci90.A.bt.lo","ci90.A.bt.up","ci90.integral.bt.lo","ci90.integral.bt.up","ci95.mu.bt.lo","ci95.mu.bt.up","ci95.lambda.bt.lo","ci95.lambda.bt.up","ci95.A.bt.lo","ci95.A.bt.up","ci95.integral.bt.lo","ci95.integral.bt.up"
"11","20150428_results","A2708","V",100,FALSE,"gompertz.exp",FALSE,FALSE,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.79465706274851e-06,1007.938135921,0.00199638102988898,7.95128544360528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","20150428_results","NEG","V",150,TRUE,"gompertz.exp",FALSE,FALSE,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","20150428_results","A2708","V",150,FALSE,"gompertz.exp",FALSE,FALSE,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.33229719291941e-07,28274.3278143161,0.00101539309142687,26.2048500623937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","20150428_results","A2708","V",150,FALSE,"gompertz.exp",FALSE,FALSE,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02681294493387e-07,27373.4655496947,0.00101316102281212,207.651922033653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","20150428_results","NEG","V",200,TRUE,"gompertz.exp",FALSE,FALSE,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","20150428_results","A2708","V",0,TRUE,"logistic",FALSE,FALSE,100,4.83291858167419e-05,16610.5842645628,0.351707551117523,84752.9820849134,2.17270239244488e-05,1879.21728178526,0.00644334965162099,1.25882314610236e-05,8.40701401724602e-05,13519.271836026,19701.8966930995,0.341108240940607,0.36230686129444,5.74421892482225e-06,9.09141527086616e-05,12927.3183922637,20293.8501368619,0.339078585800346,0.3643365164347,5.40667504965362e-05,18347.9988578756,0.631777821781866,85008.0590375929,5.28954150788991e-05,17926.3562730729,0.631809420979599,84885.4966874935,2.94150780733235e-06,2860.15649841371,0.00166985175271266,184.084227376851,4.80566347358374e-05,5.77341954219608e-05,13221.3988331824,22631.3137129635,0.629062514846386,0.634556327112811,84582.6781334586,85188.3152415284,4.71300597765277e-05,5.86607703812705e-05,12320.449536182,23532.2630099638,0.628536511544282,0.635082330414915,84524.6916018349,85246.3017731521
"17","20150428_results","A2708","V",100,TRUE,"gompertz.exp",FALSE,FALSE,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.80277354861916e-05,119655.057624825,0.320507091624862,13328.1574431057,2.43633146188085e-05,138046.26169177,0.322122553139642,13271.7928305394,1.21095052391746e-05,16345.7196835583,0.00357415699272806,205.690321391123,4.44317850036633e-06,4.42834507372506e-05,111157.552812316,164934.970571223,0.316243064886605,0.32800204139268,12933.432251851,13610.1534092278,6.28684350026349e-07,4.80979448875906e-05,106008.651111995,170083.872271544,0.315117205433895,0.329127900845389,12868.6398006128,13674.945860466
"18","20150428_results","NEG","V",250,TRUE,"gompertz.exp",FALSE,FALSE,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","20150428_results","A2708","V",10,TRUE,"gompertz.exp",FALSE,FALSE,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.71328263669532e-05,25781.4778008727,0.553902500181933,85113.8569993025,4.67628417222505e-05,26898.726290162,0.551994284968686,84869.0330139557,2.03799952973893e-06,3169.23233877764,0.00335305452069808,365.035219059062,4.34103324958299e-05,5.0115350948671e-05,21685.3390928728,32112.1134874512,0.546478510282138,0.557510059655234,84268.5500786035,85469.5159493078,4.27683626439621e-05,5.07573208005388e-05,20687.0309061579,33110.4216741662,0.545422298108118,0.558566271829254,84153.5639845999,85584.5020433114
"20","20150428_results","A2708","V",150,FALSE,"gompertz.exp",FALSE,FALSE,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.09743789699231e-08,-313664.755110958,0.00426485962579665,1044.77631733618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","20150428_results","NEG","V",300,TRUE,"gompertz.exp",FALSE,FALSE,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","20150428_results","A2708","V",50,TRUE,"logistic",FALSE,FALSE,100,1.82841772006327e-05,76367.4168845186,0.118883860667315,21590.0885355576,3.2772710716532e-05,6692.94196732643,0.00947460747564588,-3.56269319280623e-05,7.21952863293278e-05,65357.5273482666,87377.3064207706,0.103298131369878,0.134469589964753,-4.59503358037699e-05,8.25186902050354e-05,63249.2506285588,89485.5831404784,0.100313630015049,0.137454091319581,3.39678944544718e-05,80971.9749083995,0.475569123590213,21966.5171503608,5.72778588127205e-05,99132.0801774709,0.505177159248916,22112.639814662,3.64190253740573e-05,13064.948478277,0.0349133825365066,600.937036547687,-2.63143792760376e-06,0.000117187155553045,77640.2399307053,120623.920424237,0.447744644976362,0.562609673521469,21124.098389541,23101.1812397829,-1.41034309204318e-05,0.000128659148545873,73524.781160048,124739.379194894,0.436746929477363,0.573607389020468,20934.8032230285,23290.4764062954
"23","20150820_results","I2706","V",0,TRUE,"gompertz",FALSE,FALSE,100,2.8311464441733e-06,-85272.24095319,0.796273352401525,140629.199976199,1.68921532706284e-07,8427.07149315646,0.0249648849922863,2.55327052287147e-06,3.10902236547514e-06,-99134.7735594324,-71409.7083469476,0.755206116589214,0.837340588213836,2.50006024006899e-06,3.16223264827762e-06,-101789.301079777,-68755.1808266034,0.747342177816643,0.845204526986406,3.31499553986642e-05,6291.37386975507,0.735776214077381,140608.120391147,3.36159945158878e-05,5040.24660375163,0.736390620747484,140254.260602373,2.41971616318966e-06,5535.99044147969,0.0010146656208661,704.990656264301,2.96355614274408e-05,3.75964276043348e-05,-4066.45767248246,14146.9508799857,0.734721495801159,0.738059745693809,139094.550972819,141413.970231928,2.88733508360361e-05,3.83586381957395e-05,-5810.29466154857,15890.7878690518,0.734401876130586,0.738379365364382,138872.478916095,141636.042288651
"24","20150820_results","I2706","V",10,TRUE,"richards",FALSE,FALSE,100,2.74299736446684e-05,15020.4993070554,0.383482708055703,92276.5129777314,9.67977977154979e-07,348.241485594108,0.000617044686742436,2.58376498722485e-05,2.90222974170884e-05,14447.6420632531,15593.3565508577,0.382467669546012,0.384497746565395,2.55327368094447e-05,2.93272104798922e-05,14337.945995291,15703.0526188199,0.382273300469688,0.384692115641719,2.89851429234493e-05,15056.7739109718,0.396371610513339,92336.8902469536,2.83977144728086e-05,8805.77961615909,0.396543211837073,92186.4952386719,1.99629060784487e-06,3300.14713939899,0.00024665621299463,280.296997967073,2.51138164229038e-05,3.16816125227134e-05,3377.03757184776,14234.5216604704,0.396137462366697,0.396948961307449,91725.4066770161,92647.5838003278,2.44849848814326e-05,3.23104440641845e-05,2337.49122293708,15274.0680093811,0.396059765659603,0.397026658014542,91637.1131226565,92735.8773546874
"25","20150820_results","I2706","V",50,TRUE,"gompertz",FALSE,FALSE,100,1.24937070534332e-05,24067.0642517429,0.14735589051683,33978.2949570817,3.45046820469745e-06,1793.07962937463,0.00229450606360813,6.81768685670592e-06,1.81697272501605e-05,21117.4482614217,27016.6802420642,0.143581428042195,0.151130352991466,5.73078937222622e-06,1.92566247346402e-05,20552.6281781687,27581.5003253172,0.142858658632158,0.151853122401502,1.32508759460673e-05,27313.7337160141,0.191172267674607,34366.3600494344,1.36288037229937e-05,26568.602623816,0.190894682208966,34307.6487393167,6.76652554764272e-07,4234.26999542039,0.000458350959229256,77.0749832037369,1.25157102704065e-05,1.4741897175581e-05,19603.2284813495,33533.9767662826,0.190140694881034,0.191648669536898,34180.8603919466,34434.4370866869,1.23025647156558e-05,1.49550427303317e-05,18269.433432792,34867.77181484,0.189996314328877,0.191793050089055,34156.5817722374,34458.7157063961
"26","20150820_results","I2706","V",100,TRUE,"richards",FALSE,FALSE,100,3.17671009347333e-06,141816.265769974,0.271648292767019,28955.3907555051,4.14023046016879e-07,10160.7363061114,0.00274854326668418,2.49564218277557e-06,3.8577780041711e-06,125101.854546421,158530.676993528,0.267126939093323,0.276169646440714,2.36522492328025e-06,3.98819526366641e-06,121901.222609996,161731.308929953,0.266261147964318,0.27703543756972,5.32995801299399e-06,167635.81794514,0.273091171636307,28968.7995204247,4.92812287099791e-06,195875.81089808,0.273064637419117,28810.8535043764,5.49696098317224e-07,18571.1982474356,0.000141056978792837,223.840961044444,4.02387278926607e-06,5.83237295272974e-06,165326.189781049,226425.432015112,0.272832598689003,0.273296676149231,28442.6351234583,29179.0718852946,3.85071851829615e-06,6.00552722369966e-06,159476.262333107,232275.359463054,0.272788165740683,0.273341109097551,28372.1252207293,29249.5817880236
"27","20150820_results","I2706","V",150,TRUE,"gompertz",FALSE,FALSE,100,2.26240327715564e-06,95909.9647941211,0.409925988553992,30642.2659801164,2.20695886860573e-08,698.898482251431,0.00681394509673698,2.22609880376708e-06,2.2987077505442e-06,94760.2767908175,97059.6527974247,0.39871704886986,0.421134928238124,2.21914688333097e-06,2.30565967098031e-06,94540.1237689082,97279.8058193339,0.396570656164388,0.423281320943596,3.45179586749315e-06,167184.111837311,0.321537606999522,30674.6333149223,4.59914774129936e-06,177168.762846142,0.320939181913933,30467.6221050011,3.12770806371562e-06,61335.1611938614,0.00141240957115991,375.23185707375,-5.45932023512834e-07,9.74422750611156e-06,76272.4226822396,278065.103010044,0.318615768169375,0.323262595658491,29850.3657001148,31084.8785098875,-1.53116006358325e-06,1.0729455546182e-05,56951.8469061733,297385.67878611,0.31817085915446,0.323707504673406,29732.1676651366,31203.0765448657
"28","20150820_results","I2706","V",200,FALSE,"gompertz.exp",FALSE,FALSE,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4101317897273e-07,250187.48385569,0.00846114840831668,643.273902641966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","20150820_results","I2706","V",0,TRUE,"gompertz",FALSE,FALSE,100,1.56247342100817e-05,324.494663511496,0.527685751923058,127364.748261912,9.84427595825441e-07,1172.5754778933,0.003119540408832,1.40053508149488e-05,1.72441176052145e-05,-1604.39199762298,2253.38132464597,0.522554107950529,0.532817395895587,1.36952561222638e-05,1.75542122978996e-05,-1973.75327315937,2622.74260018236,0.521571452721747,0.533800051124369,3.89641699082847e-05,8157.29769956295,0.60207889267898,127149.751280901,3.83637527530437e-05,2575.96682816241,0.603468717192293,126823.151960337,2.6196188617693e-06,2755.65271095765,0.00193635328051391,640.530210493428,3.40544797254332e-05,4.26730257806542e-05,-1957.08188136293,7109.01553768774,0.600283416045848,0.606654018338739,125769.479764075,127876.824156599,3.32292997839759e-05,4.34982057221115e-05,-2825.11248531459,7977.0461416394,0.599673464762486,0.6072639696221,125567.71274777,128078.591172904
"30","20150820_results","I2706","V",10,TRUE,"richards",FALSE,FALSE,100,2.60142294217667e-05,16022.8959210422,0.354672075644523,84990.0985719036,9.56231341991957e-07,349.035052822177,0.000609674597885236,2.44412288641899e-05,2.75872299793435e-05,15448.7332591498,16597.0585829347,0.353669160931002,0.355674990358044,2.41400159914625e-05,2.78884428520709e-05,15338.7872175108,16707.0046245737,0.353477113432668,0.355867037856378,2.87676089729457e-05,16825.3732149159,0.36651643258613,85028.1296664278,2.8202011208506e-05,13487.0283390195,0.36652590029205,84821.0779217001,1.61186451346618e-06,4499.19518407971,0.000131983166737864,261.582783276177,2.55504940838541e-05,3.08535283331579e-05,6085.85226120839,20888.2044168306,0.366308787982767,0.366743012601334,84390.7742432108,85251.3816001894,2.50427567621123e-05,3.13612656548997e-05,4668.60577822328,22305.4508998157,0.366267213285244,0.366784587298856,84308.3756664788,85333.7801769214
"31","20150820_results","I2706","V",50,TRUE,"logistic",FALSE,FALSE,100,9.24811674066424e-06,23697.4049691925,0.142413384890255,32769.1648091978,2.17850049017018e-06,2080.83387906066,0.00206736207599491,5.66448343433429e-06,1.28317500469942e-05,20274.4332381377,27120.3767002473,0.139012574275244,0.145814195505267,4.97825577993069e-06,1.35179777013978e-05,19618.9705662336,27775.8393721514,0.138361355221305,0.146465414559205,1.12056071078391e-05,27422.6534431701,0.179735962039363,33015.4512681328,1.10692873951296e-05,26692.4839086987,0.179725264292054,32960.4023772985,5.62108563229772e-07,4874.64196322829,0.000124031615792056,84.7237311282315,1.01446188086166e-05,1.19939559816425e-05,18673.6978791882,34711.2699382092,0.179521232284076,0.179929296300032,32821.0318395926,33099.7729150045,9.9675546111992e-06,1.21710201790599e-05,17138.1856607713,36246.7821566262,0.179482162325101,0.179968366259006,32794.3438642872,33126.4608903099
"32","20150820_results","I2706","V",100,TRUE,"gompertz.exp",FALSE,FALSE,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.60515911346099e-06,184732.040482017,0.252615749847202,21613.6575219499,3.72724450682068e-06,222798.83895482,0.252492432999507,21458.9598275796,2.03412979720528e-07,20130.882915707,0.000265389124473487,210.060932270071,3.39263015518042e-06,4.06185885846095e-06,189683.536558482,255914.141351158,0.252055867889748,0.252928998109266,21113.4095939953,21804.5100611638,3.32855506656845e-06,4.12593394707292e-06,183342.308440034,262255.369469606,0.251972270315539,0.253012595683475,21047.2404003302,21870.6792548289
"33","20150820_results","I2706","V",150,TRUE,"gompertz",FALSE,FALSE,100,7.42046955405883e-06,143809.712144829,0.346054798934461,31379.3138583082,1.11277172976947e-07,357.906466731911,0.00123786706228748,7.23741860451175e-06,7.60352050360591e-06,143220.956007055,144398.468282603,0.344018507616998,0.348091090251924,7.20236629502402e-06,7.63857281309365e-06,143108.215470034,144511.208819624,0.343628579492378,0.348481018376545,1.3032109454412e-05,151007.998883379,0.346721180238099,31867.386712861,1.2923046499933e-05,155224.975906861,0.346741191351651,31678.6911946274,2.43202591723714e-07,10293.6570823065,0.000186509808310477,322.200109697814,1.25229782365475e-05,1.33231147633186e-05,138291.910006466,172158.041807255,0.34643438271698,0.347047999986322,31148.6720141745,32208.7103750803,1.24463694201546e-05,1.33997235797115e-05,135049.40802554,175400.543788181,0.346375632127363,0.34710675057594,31047.1789796196,32310.2034096351
"34","20150820_results","I2706","V",200,FALSE,"gompertz.exp",FALSE,FALSE,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.76828060365825e-07,255781.515417179,0.00769283156301785,158.490379533338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","20150820_results","I2706","V",0,TRUE,"gompertz.exp",FALSE,FALSE,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.48008360248951e-05,6424.41449625541,0.622801062733773,130280.119935488,3.39021535661529e-05,3386.21152368038,0.622772733446005,129879.562075183,5.38359410982541e-06,3773.32739176163,0.000310775421910119,600.220191918524,2.50461412554901e-05,4.27581658768157e-05,-2820.9120357675,9593.33508312826,0.622261507876963,0.623283959015047,128892.199859477,130866.924290889,2.33503091108951e-05,4.44539980214107e-05,-4009.51016417242,10781.9332115332,0.622163613619061,0.623381853272949,128703.130499023,131055.993651343
"36","20150820_results","I2706","V",10,TRUE,"richards",FALSE,FALSE,100,2.55166970245827e-05,16011.7163762012,0.354441279043245,84845.6809031478,1.16919527358661e-06,437.882186768985,0.000792047182406309,2.35933707995327e-05,2.74400232496327e-05,15291.4001789662,16732.0325734362,0.353138361428187,0.355744196658304,2.3225074288353e-05,2.78083197608125e-05,15153.467290134,16869.9654622684,0.352888866565729,0.355993691520762,2.76673269890789e-05,16636.5061304477,0.380531123769057,84885.2966936038,2.74032583099167e-05,12508.9312406938,0.380235652171184,84729.8452875191,8.88279495488329e-07,3650.54631038882,0.00190595774035479,253.697979289245,2.59420385398384e-05,2.8864478079995e-05,6503.78256010415,18514.0799212834,0.377100351688301,0.383370952654068,84312.5121115883,85147.1784634499,2.56622304987596e-05,2.91442861210738e-05,5353.86047233168,19664.0020090559,0.376499975000089,0.38397132934228,84232.5972481122,85227.093326926
"37","20150820_results","I2706","V",50,TRUE,"gompertz.exp",FALSE,FALSE,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11130371833197e-05,26772.2718470424,0.187203484739873,34237.650518905,1.09546712307954e-05,24846.8267397993,0.186962640033505,34188.0339846286,6.20789974714906e-07,5630.00843680897,0.000893233377932784,80.0611494637481,9.93347172238939e-06,1.19758707392014e-05,15585.4628612486,34108.1906183501,0.185493271126805,0.188432008940204,34056.3333937607,34319.7345754965,9.7379228803542e-06,1.21714195812366e-05,13812.0102036537,35881.6432759449,0.185211902612756,0.188713377454253,34031.1141316797,34344.9538375775
"38","20150820_results","I2706","V",100,TRUE,"gompertz",FALSE,FALSE,100,1.12170186124697e-06,32900.2873070569,0.120764393023232,20101.5219542477,4.88288481965455e-08,2324.92556812176,0.00156279814860612,1.04137840596366e-06,1.20202531653029e-06,29075.7847474966,36724.7898666172,0.118193590068775,0.123335195977689,1.02599731878175e-06,1.2174064037122e-06,28343.4331935383,37457.1414205756,0.117701308651964,0.1238274773945,2.80774890144484e-06,65672.9669966254,0.151234587456196,20141.2616636816,3.88905694116192e-06,77472.2681906891,0.150593283089478,20043.2846531361,1.09347108229452e-06,15622.2513065369,0.00128495899646971,164.25203011893,2.09029701078743e-06,5.68781687153641e-06,51773.6647914359,103170.871589942,0.148479525540285,0.152707040638671,19773.0900635905,20313.4792426817,1.74585361986466e-06,6.03226026245918e-06,46852.6556298768,108091.880751501,0.148074763456397,0.153111802722559,19721.350674103,20365.2186321692
"39","20150820_results","I2706","V",150,TRUE,"richards",FALSE,FALSE,100,2.83546634191473e-06,99956.2745227903,0.0910481613944741,13571.0188258216,8.41243832267313e-08,684.180948225052,0.000239819036509126,2.69708173150675e-06,2.9738509523227e-06,98830.7968629601,101081.752182621,0.0906536590794166,0.0914426637095316,2.67058255079033e-06,3.00035013303912e-06,98615.2798642692,101297.269181311,0.0905781160829162,0.091518206706032,3.5892891876247e-06,100359.558527716,0.0970058425657731,13747.5089134275,3.71605123693978e-06,100038.018806719,0.0970066094130784,13681.6500759379,8.60400996565545e-07,13059.0920764887,0.000132820675467318,105.963004770724,2.30069159758946e-06,5.13141087629011e-06,78555.8123408947,121520.225272542,0.0967881194019347,0.0972250994242222,13507.3409330901,13855.9592187857,2.02966528367132e-06,5.40243719020825e-06,74442.1983368007,125633.839276636,0.0967462808891625,0.0972669379369944,13473.9625865873,13889.3375652885
"40","20150820_results","I2706","V",200,TRUE,"richards",FALSE,FALSE,100,9.4439799809036e-07,134934.476221553,0.0532378914706747,5402.68863424986,4.19625348804964e-08,1679.42370208754,0.000495043182296128,8.75369628211943e-07,1.01342636796878e-06,132171.824231619,137697.128211487,0.0524235454357976,0.0540522375055519,8.62151429724587e-07,1.02664456645613e-06,131642.805765461,138226.146677644,0.0522676068333743,0.0542081761079751,1.38743930710778e-06,141095.440600917,0.053671503280521,5851.92993513267,1.43208361642795e-06,143982.250714516,0.0537932585677897,5821.33449284024,5.09130693200066e-08,14199.3471171898,6.74065434592728e-05,48.7874514470439,1.34833161739654e-06,1.51583561545936e-06,120624.324706739,167340.176722293,0.0536823748037992,0.0539041423317803,5741.07913520985,5901.58985047062,1.33229400056073e-06,1.53187323229516e-06,116151.530364824,171812.971064208,0.0536611417426096,0.0539253753929699,5725.71108800403,5916.95789767644
"41","20150820_results","NEG","V",0,TRUE,"gompertz.exp",FALSE,FALSE,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","20150820_results","NEG","V",10,TRUE,"gompertz.exp",FALSE,FALSE,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","20150820_results","NEG","V",50,TRUE,"gompertz.exp",FALSE,FALSE,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","20150820_results","NEG","V",100,TRUE,"gompertz.exp",FALSE,FALSE,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","20150820_results","NEG","V",150,TRUE,"gompertz.exp",FALSE,FALSE,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","20150820_results","NEG","V",200,TRUE,"gompertz.exp",FALSE,FALSE,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","20150922_results","I2723","V",0,TRUE,"logistic",FALSE,FALSE,100,5.39660655575908e-05,6421.03765876725,0.46622380270981,120847.337821643,3.33991620395679e-05,3070.54216665041,0.0123566779940404,-9.75555997498384e-07,0.00010890768711268,1369.99579462733,11472.0795229072,0.445897067409614,0.486550538010007,-1.14962920399623e-05,0.000119428423155144,402.775012132453,12439.3003054021,0.442004713841491,0.49044289157813,5.37836525622144e-05,7249.10701912109,0.782403393174508,121186.149953727,5.38507512710701e-05,5075.47350310407,0.782277325426499,121113.270247024,3.42476220823718e-06,3635.9481536103,0.000728070692855959,101.201969227827,4.82170174385199e-05,5.94844851036203e-05,-905.661209584876,11056.608215793,0.781079649136751,0.783475001716247,120946.793007644,121279.747486404,4.71382173429252e-05,6.0563285199215e-05,-2050.98487797212,12201.9318841803,0.780850306868501,0.783704343984497,120914.914387337,121311.62610671
"48","20150922_results","I2723","V",10,TRUE,"logistic",FALSE,FALSE,100,3.59674243296612e-05,14856.6680101893,0.215858519936069,54418.4895195389,3.48229539340675e-05,3338.22241011493,0.00754216665742861,-2.13163348918798e-05,9.32511835512022e-05,9365.29214555028,20348.0438748284,0.203451655784599,0.228265384087539,-3.22855653811111e-05,0.000104220414040433,8313.75208636408,21399.5839340146,0.201075873287509,0.230641166584629,3.6095633430081e-05,15914.7105683647,0.485508781422293,54671.5895615823,3.60517008433694e-05,17032.6549204353,0.487650612179575,54575.5546082569,1.22545575507939e-06,3986.6091804936,0.00323010017712051,141.005028597829,3.40358261262638e-05,3.8067575560475e-05,10474.6828185233,23590.6270223472,0.482337097388211,0.492964126970938,54343.6013362134,54807.5078803003,3.36498075634138e-05,3.8453594123325e-05,9218.9009266678,24846.4089142027,0.481319615832418,0.493981608526731,54299.1847522051,54851.9244643086
"49","20150922_results","I2723","V",50,TRUE,"logistic",FALSE,FALSE,100,1.50310861623691e-05,90752.8555186044,0.254585287221986,43467.5150483845,1.28662407785278e-06,830.616021676102,0.00165775852113961,1.29145895543013e-05,1.71475827704369e-05,89386.4921629472,92119.2188742616,0.251858274454711,0.257312299989261,1.25093029697777e-05,1.75528693549606e-05,89124.8481161192,92380.8629210895,0.251336080520552,0.25783449392342,1.58978768222247e-05,93149.8556744886,0.312329992493522,44244.7309624943,1.56002936124805e-05,96287.636175228,0.311814791015304,44076.8843260513,4.31502897918892e-07,8008.62440501701,0.00154120423013352,266.143328962649,1.48904713454039e-05,1.6310115879557e-05,83113.449028975,109461.823321481,0.309279510056734,0.314350071973873,43639.0785499077,44514.6901021948,1.47545479325594e-05,1.64460392924015e-05,80590.7323413946,111984.540009061,0.308794030724242,0.314835551306366,43555.2434012845,44598.5252508181
"50","20150922_results","I2723","V",100,FALSE,"gompertz.exp",FALSE,FALSE,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16017836737638e-06,37303.8503729579,0.0187540006496055,2812.10331335148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","20150922_results","I2723","V",150,FALSE,"gompertz.exp",FALSE,FALSE,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.87614876990423e-06,-4513.5947681919,0.0136652669526599,2626.79165480458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
